Original,Decoded,correct_token_length,original_token_length,match_ratio
Here is some data: Red wine varietal Pinot Noir; Red wine region Burgundy. Write a sentence that describes this data.,"Here is some data: Coca-Cola, market, Coca-Cola. Write a sentence that describes this data",5,24,0.20833333333333334
You are given some news articles and you need to identify whether they are related to politics or sports. Input: Article: The United States has withdrawn from the Paris Climate Agreement. Output:,You are given some news articles and you need to identify whether they are related to politics or not. output one of these topics. Input: Article: The United States has withdrawn from the Paris Climate Agreement. Output:,19,37,0.5135135135135135
Make sure to read the privacy policy before agreeing to use the app or website.,Make sure to use the correct file extension to access the site before and after the download.,4,16,0.25
Insert commas where necessary: After I finish studying I'm going to the gym then meeting my friend for lunch,"Insert a hyphen where necessary: After I finish my homework, I'm going to go to the gym with my friends where I'm going to go for my workout.",1,21,0.047619047619047616
"New research indicates that some 540,000 high-tech jobs were lost in the United States during 2002. In 2001, there were 6.5 million high-tech jobs in the United States. Are these sentences conveying the same meaning? OPTIONS: - no - yes","1. In January, the company's profits were boosted by a 10% increase in sales. 2. In January, the company's profits were boosted by a 10% increase in sales. Are these two sentences paraphrases of each other? OPTIONS: - no - yes",0,45,0.0
Choose the correct word to complete the following sentence: 'He wanted to be _______ of his accomplishments.',Choose the correct word to complete the following sentence: 'He's unable to complete his task.',11,20,0.55
Write an article based on this summary: Gather the necessary ingredients. Allow the marshmallow to set for six hours.,Write an article that answers the following question: How many percent of the population are African Americans?,3,22,0.13636363636363635
Summarize: Greg: want some spaghetti? Anna: always! Greg: come downstairs,What are some ways to save money on groceries?,0,16,0.0
What is the significance of the Arctiini's hunting rituals and how have they evolved over time?,What is the significance of the sultanate's holy days and how have they been celebrated over time?,11,18,0.6111111111111112
"This cannot be helped Can you repeat this sentence, but add in punctuation?","This will not affect your results Can you repeat this sentence, but add in punctuation?",2,16,0.125
"John and Frances Galyean are partners in life and now both share a passion for photography. The Galyeans, married for more than 46 years, have been involved in photography since 1999. Question: John Galyean's wife is called Frances. True or False?","John Smith is a successful businessman who has been in business for more than 20 years. He has been awarded several awards, including Best Businessman, Best Businessman, and Best Businessman. Question: John Smith's business is for more than 20 years. True, False, or Neither?",8,49,0.16326530612244897
"Given an article, make a summary in a single sentence: ""Article: New research has found that chocolate consumption can have health benefits such as reducing inflammation and improving blood flow.""","Given a sentence, make up an article that explains this article: ""A new study has found that eating a healthy diet can make an individual more healthy and happier. This can include a variety of health benefits such as reducing stress and improving overall health.""",7,36,0.19444444444444445
"""too many flashbacks "" How would the sentiment of this sentence be perceived? OPTIONS: - negative - positive","""so many of his slack "" How would the sentiment of this sentence be perceived? OPTIONS: - negative - positive",3,21,0.14285714285714285
"What type of thing is the question ""What 19th-century painter died in the Marquesas Islands?"" asking about? OPTIONS: - description - entity - abbreviation - human - numeric - location","What type of thing is the question ""What was the name of the first man in space?"" asking about? OPTIONS: - description - entity - abbreviation - human - numeric - location",15,35,0.42857142857142855
"The tiger in the zoo was pacing back and forth, but it was clear that they were agitated. Here, by ""they"" do they mean ""the tiger""?","The ice cream melted, and they were thrown out by a stranger. Here, by ""they"" they mean ""the ice cream"".",1,34,0.029411764705882353
What is the sentiment of the following movie review sentence? banal as the telling OPTIONS: - negative - positive,What is the sentiment of the following movie review sentence? the movie is not as good as the original OPTIONS: - negative - positive,11,21,0.5238095238095238
Provide a conclusion to the story. OPTIONS: - The character got what they wanted - The character lost everything - The character realized what they truly needed - None of the above choices.,Provide the character with the story. What could be the reason they chose to tell the story? OPTIONS: - The character screamed at the camera. - The character cried because they saw a bad scene. - The character cried because they saw a bad scene.,8,36,0.2222222222222222
