Original,Decoded,correct_token_length,original_token_length,match_ratio
"francisco alves dos santos or simply chico -lrb- born february 10, 1979 in niterói -rrb-, is a brazilian defensive midfielder. he currently plays for santa cruz.","a sarajevo-based, sarajevo-based, sarajevo-based, sarajevo-based, sarajevo-based, sarajevo-based, sarajevo-based, sarajevo-based, sarajevo-based, sarajevo-based, sarajevo-based, sarajevo-based, saraje",1,30,0.03333333333333333
"tommy seebach -lrb- september 14, 1949 - march 31, 2003 -rrb-, born tommy seebach mortensen in copenhagen, denmark, was a popular danish singer, composer, organist, pianist and producer. he is best known as front man of sir henry and his butlers and for numerous contributions to the danish version of the eurovision song contest, dansk melodi grand prix, which he won three times.","i'm a sailor, i'm a sailor, i'm a sailor, i'm a sailor, i'm a sailor, i'm a sailor, i'm a sailor, i'm a sailor, i'm a sailor, i'm a singer, i'm the one, and my wife, and my wife, and my husband, and",0,75,0.0
"herschel haworth, jr. -lrb- may 16, 1922 -- february 26, 2008 -rrb-, better known as speedy haworth, was an american guitarist and singer who was involved with the golden age of country music broadcasting in the ozarks. he was a featured cast member of abc-tv's  ozark jubilee '' from 1955 -- 1960 and is a member of the missouri country music hall of fame.","Is this a piece of news regarding world politics, sports, business, or science and technology?                                                     ",0,72,0.0
petar novák -lrb- born 24 august 1962 -rrb- is a czech former professional footballer who played as a striker.,"- birth date is july 21, 1939 - birth place is san francisco, california - birth place is san francisco, california - birth place is san francisco, california - birth place is san francisco, california. What is a very short summary of the above text?",0,20,0.0
lester brown was a canadian football league running back who played for five different teams from 1980 through 1987.,The football team was playing a game against five different teams. He was able to score seven points as he played through five different scoring positions.,0,20,0.0
"diane valkenburg -lrb- born august 30, 1984 -rrb- is a dutch speed skater who is specialised in middle distances and was born in bergschenhoek. she represented her country at the 2007 winter universiade held in turin where she won the gold medal at the team pursuit together with moniek kleinsman and janneke ensing. she is participating in the 2010 winter olympics on 1500 meters, 3000 meters, and",- a swedish swedish footballer was sacked by the swedish national football team on thursday after he smashed a swedish-style goal and smashed a swedish-style goal and smashed a swedish-style goal and smashed the swedish national football team's home ground. TL;DR:,0,72,0.0
"monica cecilia abbott -lrb- born july 28, 1985 -rrb- is an american athlete who pitched for the university of tennessee lady volunteers softball team from 2004 to 2007. in 2008, abbott participated in the beijing olympics with team usa. on may 4, 2010, she and catcher shannon doepking were traded by the florida pride to the tennessee diamonds in exchange for pitcher cat osterman and catcher mega","chinese president yugoslavia, whose stance on the u.s.-led war against iraq and the iraqi government has been criticized by the u.s. and israeli government for their stance on the war against iraq, said tuesday that the u.s. and iraqi government will continue to cooperate with the iraqi government until after the end of the war.",0,72,0.0
"thomas cowan  tommy '' anderson -lrb- born 24 september 1934 in haddington -rrb- is a scottish former professional footballer. he played as a forward, and was noted for his extremely fast pace. anderson was capped by scotland schools, and had an amateur contract with hearts. he began his professional career with dumfries club, queen of the south, in september 1955, leaving in november 1956. anderson",a u.s. embassy in san francisco was tasked with announcing a                                                   ,0,73,0.0
"alcée louis la branche -lrb- 1806 -- august 17, 1861 -rrb- was a member of the u. s. house of representatives from the state of louisiana. he served one term as a democrat. la branche was born near new orleans, the son of alexandre la branche -lrb- a revolutionary war regimental commander whose family had emigrated to louisiana from bavaria and had changed its surname from the german  zwei","a syrian, a syrian-born syrian, a syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born syrian-born ",0,73,0.0
"stuart appelle -lrb- april 3, 1946 -- june 27, 2011 -rrb- was a professor and writer, with an interest in topics dealing with anomalous perception, including hypnotic experience, and reports of unidentified flying objects and alien abduction.","a saturday night, a saturday night, a saturday night, a saturday night, a saturday night, a saturday night, a saturday night, a saturday night, a saturday night, a saturday night, a saturday night, a saturday night, a saturday night, saturday night, satur",0,43,0.0
"agil mammadov -lrb- -rrb-, born 12 april 1972 is an azerbaijani former football player and current manager. he most recently was manager of sumgayit fk in the azerbaijan premier league.","The nasa -lrb- nasa -rrb- is a nasa-based football club based in san francisco, where the current nasa player is a former nasa player and currently plays for the nasa -lrb- nasa -rrb- football club. How would you describe the current nasa player?",1,33,0.030303030303030304
cord a. scott is an american academic who studies  war themed comics from world war ii to operation iraqi freedom ''. scott has published one book and a number of articles in academic journals that more closely examine the role of comic books in social history.,"a british journalist's book, a book about an iranian slain in a swiss city in the middle of an international war, has been hailed as an important piece of literature that has been hailed as an important part of the country's history. TL;DR:",1,48,0.020833333333333332
"as a leading intelligence officer he played a key role to the japanese machinations leading to the occupation of large parts of china, the destabilization of the country and the disintegration of the traditional structure of the chinese society in order to diminish reaction to the japanese plans using highly unconventional methods. he became the mastermind of the manchurian drug trade, and the real boss and sponsor behind every kind of gangs and underworld activities in china -lrb- see controversy section -rrb- ","the u.s. government has imposed a new  symbiotic relationship '' with the united states and other countries to prevent the spread of the virus, a move that could lead to the spread of a broader range of diseases and diseases, including the flu, the flu, and other infectious diseases. Can you generate a short summary of the above paragraph?",4,85,0.047058823529411764
